Temperature_C,Humidity,Soil_Moisture,Rainfall_mm,Sunlight_Hours,Wind_Speed_kmh,Soil_pH,Irrigation_Need
15.15,58.42,60.58,894.52,9.98,16.66,5.38,Low
34.63,89.54,20.23,488.41,9.98,1.14,7.02,Low
30.15,63.8,40.14,2014.12,6.35,8.08,4.98,Low
34.19,26.62,56.7,2293.94,8.61,4.28,7.36,Low
34.37,33.23,50.22,1594.35,5.24,4.95,6.12,Medium
21.01,57.07,53.88,1216.6,6.88,0.64,6.63,Low
33.39,74.14,45.61,72.55,10.48,14.16,5.02,Medium
28.25,58.85,58.43,1035.1,10.07,12.14,7.8,Low
37.82,82.12,42.81,1528.63,8.34,7.98,5.36,Low
23.68,50.25,54.86,1960.4,8.88,17.16,5.77,Low
18.73,69.35,61.99,427.95,8.29,13.39,7.86,Low
32.21,48.98,62.89,5.13,8.4,15.17,7.83,Medium
22.49,65.42,47.63,382.32,7.99,13.81,6.48,Low
36.66,88.51,37.92,1730.14,10.19,15.35,5.04,Medium
20.62,62.32,20.54,542.78,9.84,2.25,5.16,Medium
39.1,84.15,56.06,1390.51,5.99,13.33,6.55,Low
35.31,93.48,40.71,1509.61,6.98,8.41,6.44,Low
29.1,42.99,52.52,2008.05,10.56,11.6,5.69,Medium
17.29,40.06,20.78,1934.38,7.65,2.68,7.48,Medium
18.68,31.86,50.4,415.74,11.0,19.08,7.04,Low
13.5,40.83,55.56,108.56,7.44,13.73,4.86,Low
33.93,40.45,21.01,2117.74,6.06,14.3,7.39,Medium
37.12,89.3,39.84,1963.84,5.48,15.69,7.38,Low
35.77,34.29,20.08,1751.92,4.42,7.93,5.67,Medium
22.3,26.43,26.67,2045.73,5.43,4.24,7.18,Low
13.38,53.97,55.39,1447.37,6.73,3.39,6.62,Low
35.62,75.68,39.86,726.97,4.02,14.67,6.54,Low
33.94,50.31,36.0,241.4,6.28,6.72,7.0,Low
15.99,51.61,62.26,977.4,4.21,8.34,7.48,Low
21.13,74.85,24.26,2406.45,8.88,4.5,6.66,Low
14.82,44.66,31.38,457.31,10.74,5.31,7.54,Low
31.64,40.06,13.09,1942.81,7.95,19.2,6.21,Medium
29.1,33.2,54.59,1610.01,10.31,0.76,5.15,Low
29.21,31.52,17.05,781.74,9.42,10.88,7.84,Medium
36.21,58.36,52.67,1425.72,6.62,13.98,6.62,Medium
27.54,69.82,56.34,1416.4,7.15,11.2,6.36,Medium
41.97,39.3,20.05,1084.38,7.7,9.45,7.33,Low
20.06,59.25,31.97,2302.08,10.81,6.62,4.81,Low
41.32,65.55,34.58,853.15,8.04,19.39,6.9,Medium
16.58,48.01,28.3,2299.63,5.45,10.54,6.04,Low
33.94,59.57,25.27,1180.35,4.8,2.92,6.85,Low
26.78,67.99,58.45,514.08,10.91,17.3,5.89,Low
30.88,48.23,56.13,1876.82,5.14,4.52,8.04,Low
39.04,65.61,20.25,1725.24,7.32,14.41,8.11,High
20.98,51.4,21.42,1575.52,5.54,15.77,8.09,Medium
36.19,67.65,37.81,2430.83,5.88,3.21,6.65,Low
18.15,69.18,47.05,418.26,8.88,9.75,5.77,Low
20.74,86.69,18.84,700.61,6.05,3.95,8.04,Medium
41.26,77.42,39.02,2374.96,7.76,7.51,7.19,Low
12.21,81.22,45.53,1219.81,4.6,8.78,7.03,Low
12.87,37.66,39.93,1431.27,9.83,18.33,6.02,Low
24.62,71.87,58.02,631.9,6.49,4.57,5.65,Low
29.03,48.21,34.22,840.71,9.02,12.22,6.13,Medium
26.1,31.87,19.23,669.42,5.56,14.47,5.39,Medium
16.61,36.67,56.11,186.02,4.6,2.71,4.81,Medium
25.68,85.9,46.26,2184.07,8.51,4.05,8.04,Low
14.31,69.18,25.39,1835.13,10.03,2.62,6.37,Low
33.84,72.31,14.08,1419.68,4.3,14.03,7.03,Medium
28.58,63.37,52.52,1122.68,6.99,2.87,6.0,Low
38.65,78.04,14.1,1669.31,4.5,7.27,7.39,Low
33.06,76.47,22.11,691.11,7.15,10.8,5.92,Medium
26.06,92.65,28.69,2246.4,8.86,11.09,5.59,Medium
38.21,79.07,20.78,1577.91,7.7,9.87,6.76,Low
40.64,41.32,38.64,1236.63,6.88,18.81,5.7,Low
23.22,65.48,51.46,2417.29,9.61,11.99,5.7,Medium
32.48,51.91,25.91,557.03,5.09,11.92,6.81,Medium
16.08,79.09,41.38,2004.17,7.9,13.3,7.09,Medium
32.74,71.24,53.72,1298.55,5.89,8.59,8.06,Medium
34.09,56.6,47.45,1862.99,4.36,8.98,8.02,Medium
15.23,43.36,25.94,1678.84,10.78,0.89,5.01,Low
13.15,83.62,8.57,1918.59,9.17,1.96,5.5,Medium
15.1,57.51,60.55,903.65,9.47,0.61,8.18,Low
21.87,27.05,32.87,2404.23,4.44,6.45,6.31,Low
14.34,26.35,59.48,1939.85,6.72,14.74,5.19,Medium
21.88,73.77,23.6,791.84,5.11,5.48,5.07,Low
17.34,82.81,32.46,1676.13,9.66,12.33,6.34,Low
17.88,33.67,47.34,532.23,6.43,13.69,7.56,Low
36.57,62.8,63.59,1254.76,7.72,2.32,5.59,Low
19.16,90.0,34.64,412.91,9.59,13.49,5.54,Medium
34.92,32.6,29.51,1184.4,8.69,13.15,7.28,Low
22.75,91.68,23.58,360.61,6.28,1.58,7.73,Medium
23.14,70.0,15.56,1384.28,9.08,6.65,4.86,Low
20.91,56.12,41.51,1648.18,5.53,8.52,5.38,Low
19.73,49.36,45.84,2480.3,6.22,8.55,7.16,Low
20.1,59.5,64.83,2134.0,5.18,2.31,6.52,Low
26.38,46.23,44.31,2124.43,8.47,6.0,7.24,Low
31.77,64.07,35.19,2042.1,8.48,17.97,5.62,Low
17.43,45.91,54.54,1031.93,7.93,3.53,5.24,Low
15.26,34.8,32.72,1251.99,6.34,9.21,6.64,Low
15.15,61.07,30.25,2265.68,7.01,9.18,7.77,Low
17.05,69.21,30.44,1937.88,4.77,17.52,7.41,Medium
16.0,35.24,40.35,226.7,8.01,17.27,5.54,Low
35.38,45.6,53.06,894.54,10.86,8.08,5.07,Medium
30.33,38.22,42.07,2185.28,7.7,14.24,5.34,Low
20.83,94.73,47.13,1607.11,9.53,6.17,7.77,Low
30.73,55.1,13.52,940.15,8.54,1.87,5.95,Medium
27.84,36.87,19.8,499.78,8.14,16.7,6.77,Medium
40.68,26.23,42.6,2127.02,10.54,0.61,5.58,Medium
37.73,87.23,19.84,1656.27,10.22,5.84,7.24,Medium
28.36,49.47,59.87,1899.97,5.3,12.4,6.33,Low
27.15,88.13,62.42,1400.95,7.06,1.81,5.93,Low
33.29,49.9,45.58,1165.93,6.9,2.85,5.72,Medium
40.04,79.07,13.47,1603.6,10.06,14.08,5.32,Medium
29.66,92.72,38.05,1296.36,5.51,12.85,7.43,Low
31.33,36.31,12.35,562.25,5.63,0.76,6.65,Medium
14.03,33.49,47.82,311.53,9.83,14.77,5.46,Low
29.05,25.78,29.15,386.81,7.46,5.39,6.95,Low
25.99,55.3,25.05,868.58,9.92,19.19,7.08,Low
28.61,74.42,23.48,314.72,7.7,5.95,6.42,Low
13.46,79.36,18.04,88.61,6.91,1.45,8.17,High
23.92,76.43,62.88,876.51,9.11,4.31,5.31,Low
28.5,55.46,9.15,2108.5,8.65,2.21,6.45,Low
20.96,88.07,64.93,120.59,7.85,19.77,5.94,Medium
38.74,47.41,40.77,606.45,6.29,19.79,7.2,Low
41.88,62.23,31.26,2398.9,5.61,12.67,5.77,Medium
34.91,72.01,9.12,110.56,10.02,5.86,5.44,High
13.78,87.88,17.86,2041.72,7.2,19.38,6.06,Medium
39.45,77.06,37.99,348.4,5.63,15.51,5.5,Medium
30.5,29.67,25.88,1219.06,10.26,4.69,7.18,Low
13.99,90.17,62.52,337.43,9.97,17.61,6.11,Low
12.13,63.42,12.85,865.77,8.44,11.73,5.19,Medium
36.91,49.37,48.75,1930.42,9.02,13.9,6.71,Low
40.92,27.05,36.01,221.63,10.05,13.9,6.61,High
13.11,43.94,22.65,1759.53,6.63,12.58,4.85,Low
23.07,33.91,37.0,156.56,10.96,19.92,6.84,Medium
20.59,47.1,22.12,1527.78,4.29,17.75,6.82,Medium
35.0,51.14,10.46,1805.42,4.29,12.25,5.7,High
12.44,52.34,36.09,1528.28,7.78,2.79,7.11,Low
31.01,56.66,54.34,1189.46,10.13,12.41,4.93,Medium
26.66,29.4,25.83,1825.68,7.14,16.07,7.3,Low
18.75,82.41,61.14,2373.73,10.54,5.46,5.98,Low
29.14,59.2,61.68,688.92,6.24,1.07,7.0,Low
18.51,51.2,13.72,1528.39,5.69,4.22,6.65,Medium
38.32,47.96,57.24,2212.67,4.16,13.85,7.64,Medium
25.07,39.79,13.47,2319.7,8.44,19.57,6.58,Medium
13.75,26.48,39.53,314.68,8.77,11.01,5.47,Low
23.64,27.77,39.5,1783.89,4.11,2.15,6.64,Low
35.68,42.27,43.78,2156.79,4.27,2.54,5.46,Low
28.21,85.88,21.84,1930.94,6.31,12.57,5.12,Medium
15.86,69.1,28.16,366.58,10.13,17.39,6.82,Medium
37.99,88.02,15.36,1566.25,7.36,8.73,7.04,Medium
41.24,75.01,50.75,816.32,9.94,14.18,5.85,Low
40.01,40.31,48.03,1843.07,10.63,12.43,6.36,Medium
34.69,36.08,34.06,1420.15,5.68,12.24,5.4,Medium
23.11,56.59,39.05,1282.88,10.59,17.02,7.36,Medium
22.74,33.75,42.58,1119.63,5.61,17.91,5.05,Low
33.9,37.71,40.35,1600.18,5.47,11.89,7.46,Medium
30.74,83.14,38.01,1805.71,7.25,17.45,8.13,Medium
13.98,70.36,25.62,1250.3,10.12,7.47,5.15,Low
16.22,26.86,62.58,375.14,6.29,7.78,4.91,Low
31.14,74.3,19.58,1474.55,8.53,17.68,6.26,Medium
22.99,46.47,10.12,1930.93,6.89,18.65,5.34,Low
34.72,34.04,22.12,2497.23,7.3,8.05,6.7,Medium
29.45,74.15,60.65,162.57,4.63,11.38,6.43,Medium
37.56,70.5,37.65,698.99,9.86,14.67,7.35,Low
20.86,37.59,37.43,1450.81,6.28,18.3,7.39,Low
34.55,41.15,22.65,1854.85,7.29,7.27,5.02,Medium
22.44,59.41,11.12,1909.35,8.2,16.88,5.22,Low
35.61,70.05,38.95,1527.91,9.18,19.31,8.0,Medium
14.58,75.14,8.83,890.22,10.59,4.38,5.63,Medium
37.27,79.47,50.34,1574.51,7.05,2.5,6.56,Medium
30.07,61.85,15.1,1336.43,9.52,12.67,6.56,High
25.1,89.52,33.1,1560.59,10.81,4.51,5.9,Low
16.67,62.29,42.66,2206.52,4.55,13.53,6.68,Low
21.89,69.22,15.0,2393.44,5.48,9.65,5.99,Low
21.58,66.51,15.35,448.69,9.08,2.25,8.13,Medium
32.63,30.84,64.22,290.71,8.86,15.21,7.94,High
37.57,93.77,50.51,1104.43,6.93,15.23,5.23,Low
26.92,47.73,17.15,1139.82,10.29,5.81,4.85,Medium
29.97,49.25,17.33,1730.78,5.89,12.12,6.47,Medium
26.29,70.93,41.99,226.54,5.22,18.16,6.39,Medium
23.96,35.9,10.1,2097.37,5.98,19.53,5.02,Medium
20.82,75.12,10.62,487.97,5.56,10.6,6.84,Medium
13.0,74.62,60.54,350.8,9.02,1.82,6.49,Low
24.0,75.44,61.83,2140.54,9.09,15.08,5.85,Low
40.67,71.73,33.34,2385.26,7.94,9.3,8.16,Low
41.13,73.63,30.85,1150.06,7.33,1.41,6.54,Low
36.06,89.62,9.84,1547.11,7.13,2.75,7.64,Medium
28.23,32.43,26.34,1518.52,8.34,15.52,5.97,Low
24.05,48.28,33.64,2089.22,4.85,0.9,5.15,Low
14.59,55.87,52.06,2435.98,7.53,5.16,5.58,Low
40.69,46.69,62.66,1427.98,7.09,17.25,6.74,Low
32.94,45.88,60.85,2174.42,5.03,2.5,8.19,Low
17.02,73.26,16.59,1504.57,4.65,10.87,6.55,Medium
30.93,72.32,50.94,1128.17,9.67,4.41,6.87,Low
19.76,27.29,52.15,1471.56,7.86,12.3,6.01,Low
27.59,86.56,52.41,504.54,7.77,0.88,7.33,Low
31.39,34.58,47.26,1035.32,8.59,9.22,6.77,Low
22.43,40.73,51.38,1548.12,5.92,13.72,6.38,Medium
37.44,83.8,9.75,641.05,9.3,11.35,6.24,Medium
39.27,29.98,55.76,2134.38,7.65,11.38,5.05,Medium
21.36,65.45,55.36,1785.99,9.98,3.26,5.38,Low
15.39,89.59,49.98,277.8,6.54,1.89,6.91,Medium
38.32,39.6,25.7,1306.02,8.08,18.59,6.87,Medium
19.32,62.56,61.97,1215.66,10.63,9.77,6.57,Low
40.46,62.76,29.16,80.91,6.15,19.04,5.48,High
27.51,80.23,38.25,1996.96,6.11,14.88,5.92,Medium
29.87,69.41,47.83,812.71,10.6,2.21,7.89,Low
33.41,65.08,21.23,588.22,4.43,11.92,6.85,Medium
31.55,92.49,26.92,258.4,9.1,9.48,6.39,Low
33.24,61.88,50.92,2175.54,5.08,10.16,5.03,Medium
40.99,38.59,9.65,69.02,6.0,9.12,4.85,High
21.64,53.43,14.13,1479.04,8.01,9.37,7.09,Medium
35.36,47.15,26.78,848.26,6.22,17.75,6.89,Medium
15.83,63.25,40.75,1248.54,8.8,0.74,7.29,Low
25.89,51.08,27.12,1993.06,10.97,19.1,4.92,Low
13.6,79.77,43.98,285.58,7.74,6.06,7.87,Low
17.53,68.65,26.58,796.95,8.91,13.54,7.43,Low
20.42,52.33,45.78,2471.69,8.79,11.03,5.85,Medium
30.67,68.78,30.49,1643.87,8.28,15.93,8.1,Low
39.8,65.19,57.52,612.61,4.38,5.13,7.29,Low
20.21,59.0,13.8,376.86,4.18,17.96,7.34,Medium
35.82,62.81,14.78,1906.82,5.41,12.1,6.99,High
25.08,54.16,35.19,2279.13,5.0,17.31,5.27,Low
25.23,52.37,16.45,235.44,6.34,15.03,6.02,Medium
16.9,51.29,34.27,376.79,7.95,18.32,7.26,Low
28.78,61.97,25.44,986.04,6.58,14.4,6.51,Low
15.58,53.37,63.35,824.25,4.11,3.93,4.92,Low
33.88,40.7,45.36,960.27,8.91,2.93,5.3,Low
39.35,76.53,40.06,469.46,6.05,15.19,7.13,Low
39.45,84.81,15.79,1341.94,5.19,16.45,6.08,High
20.83,59.54,54.31,332.27,9.78,8.44,7.28,Low
40.43,70.9,24.72,1063.39,10.08,13.3,7.59,Medium
21.41,91.48,45.55,886.48,7.08,19.13,5.07,Low
37.37,80.94,41.27,2224.57,8.36,15.63,7.47,Medium
32.39,43.36,46.86,1989.1,10.97,10.19,7.43,Medium
23.65,51.71,18.54,1275.07,7.91,12.99,5.11,Medium
16.87,66.5,37.37,2380.63,9.06,16.37,6.05,Medium
16.27,38.98,25.63,448.85,10.33,12.74,7.19,Low
20.95,88.15,18.22,1414.78,9.28,9.81,6.24,Low
26.11,44.66,59.64,1524.76,9.08,2.57,5.08,Low
25.95,52.82,20.54,2193.71,5.5,15.9,7.21,Low
29.76,28.68,32.19,1761.86,6.28,13.35,5.05,Medium
14.96,64.73,61.64,502.93,4.6,4.24,7.32,Low
41.23,44.38,19.36,1122.65,7.98,2.72,4.94,Medium
26.02,59.1,57.27,582.0,6.64,15.02,6.58,Low
36.89,63.84,11.57,2406.01,5.01,19.62,6.88,High
28.13,54.76,15.06,561.75,10.64,3.17,8.01,Medium
14.77,69.47,9.5,2023.86,7.44,10.42,5.44,Low
23.83,40.35,22.27,1802.38,8.42,11.59,6.29,Medium
37.42,60.22,52.08,1957.43,7.67,12.37,6.6,Low
37.09,83.2,15.39,462.51,6.49,2.08,6.77,Medium
35.01,51.44,42.81,331.06,6.09,12.74,8.04,Medium
22.46,71.73,10.61,2263.06,4.01,18.18,6.99,Low
30.29,29.45,59.96,1813.25,7.59,6.05,7.1,Medium
25.56,69.77,51.24,27.97,8.74,18.37,8.09,Medium
34.13,30.23,24.19,1884.78,4.62,5.36,7.56,Medium
27.84,40.52,28.59,743.06,8.06,15.74,6.14,Medium
15.54,43.25,26.21,973.64,9.19,16.35,6.9,Medium
37.39,90.45,23.76,1331.92,7.25,19.13,4.98,Medium
17.54,28.92,64.39,2030.46,10.84,16.77,5.51,Low
14.88,27.33,16.99,418.17,8.38,13.07,7.68,Medium
15.84,94.41,32.5,1624.9,4.46,10.61,6.04,Low
39.35,29.08,64.51,410.88,5.29,2.07,6.72,Medium
32.28,80.39,13.02,1643.28,9.26,7.17,7.17,Medium
29.13,37.5,37.66,1163.75,6.84,16.64,6.7,Low
15.98,43.32,53.68,224.49,6.36,10.57,5.37,Medium
33.18,85.77,55.14,654.76,9.78,5.36,6.88,Medium
19.46,43.49,46.48,1500.35,9.29,2.8,5.43,Low
39.83,73.9,45.96,1223.92,10.92,4.24,5.23,Medium
21.73,63.91,35.86,344.73,9.33,8.54,5.21,Low
25.6,40.55,48.88,1806.84,10.7,18.44,7.26,Low
18.97,30.59,61.91,343.57,7.4,0.9,6.89,Low
36.69,38.11,33.68,247.58,4.95,10.62,5.94,High
36.13,81.63,55.4,1076.04,4.54,16.33,6.56,Medium
18.53,73.7,14.92,239.57,4.76,10.96,6.47,Medium
36.27,30.02,64.3,1978.58,5.18,16.37,8.15,Low
38.59,62.39,43.76,571.07,7.06,7.39,7.52,Low
28.16,79.21,34.91,525.52,4.75,2.62,5.41,Low
27.89,88.4,57.04,1744.68,4.04,7.44,7.53,Low
33.43,58.71,21.13,2337.26,6.44,2.75,8.0,Low
34.58,30.38,63.95,818.07,4.01,14.81,4.95,Medium
31.68,60.07,45.1,1389.11,9.04,8.05,4.93,Low
18.41,80.37,58.73,94.72,5.23,8.38,6.0,Medium
15.99,35.29,62.47,2256.29,7.96,9.75,7.33,Low
24.18,66.39,19.45,318.07,4.86,11.22,7.47,Medium
25.31,34.95,23.93,1794.95,5.49,10.82,5.93,Medium
41.63,76.2,32.46,1383.87,5.28,8.06,7.79,Low
39.57,45.0,51.2,2470.24,7.88,0.86,5.83,Low
32.11,57.65,60.48,216.12,5.78,2.72,5.23,Medium
26.47,45.31,11.31,2426.0,5.63,13.81,6.57,Low
20.69,72.61,59.41,379.8,6.7,3.37,7.71,Low
16.97,86.33,62.1,780.35,7.27,10.1,6.45,Low
26.94,38.94,21.28,21.19,8.13,12.32,6.74,High
18.46,80.61,32.37,2049.01,4.49,0.55,6.06,Low
22.07,41.79,31.22,767.81,9.13,7.48,7.19,Low
28.06,64.45,38.96,1547.28,4.09,6.92,5.85,Low
39.48,27.88,54.44,274.84,6.49,16.12,5.98,Medium
19.73,45.25,30.25,1032.26,10.81,2.02,6.78,Low
14.93,75.74,20.05,552.5,5.78,5.62,6.16,Low
26.28,85.54,33.79,1129.33,7.99,8.27,5.09,Low
33.22,46.3,49.02,1367.03,9.18,3.21,6.48,Low
22.78,49.28,43.56,2328.41,8.37,19.23,7.35,Low
24.73,41.19,14.06,1825.4,9.92,12.88,4.81,Medium
38.59,47.54,19.01,2382.88,6.56,10.25,5.53,Medium
24.4,75.07,43.68,1920.97,5.43,19.79,7.49,Low
38.28,40.91,32.25,971.61,10.78,16.77,5.72,Low
26.42,77.54,15.49,908.05,7.41,7.56,7.43,Medium
24.36,36.52,8.16,675.39,4.73,1.16,7.27,Low
25.98,59.66,44.27,1904.72,5.45,14.73,5.7,Low
26.1,88.02,43.7,143.28,6.76,3.28,7.19,Low
13.28,32.1,47.38,2265.86,5.75,0.57,5.83,Low
17.47,33.68,18.42,2469.99,8.22,1.23,4.82,Medium
19.95,31.85,56.61,1769.3,10.14,18.92,5.5,Low
39.72,73.25,21.46,833.83,8.32,8.26,4.81,Low
37.62,25.61,14.38,1373.26,8.86,8.7,5.96,Medium
12.84,50.77,30.87,2357.64,6.38,6.92,4.91,Low
28.24,49.58,42.74,9.88,10.75,2.95,6.69,Low
38.58,84.14,46.14,1207.5,7.22,8.58,7.76,Low
41.83,43.38,32.09,1135.33,8.58,0.5,5.67,Low
18.57,28.73,19.51,1833.3,5.8,1.64,5.97,Low
15.0,26.9,30.42,1439.77,8.05,13.57,5.37,Low
40.46,69.12,31.34,2260.5,4.99,17.39,7.4,Medium
31.07,79.12,56.58,1300.35,10.34,9.87,5.54,Low
39.48,29.83,58.33,29.26,9.56,19.0,7.3,Medium
41.05,84.24,64.01,1280.83,8.78,12.46,6.77,Low
35.79,54.34,17.78,1850.82,4.94,8.67,5.89,Medium
28.9,27.82,23.58,281.74,8.99,12.48,6.03,High
37.65,78.1,37.31,737.68,7.9,19.12,6.04,Medium
13.57,57.59,28.4,167.13,4.22,2.89,6.26,Low
34.49,57.53,25.69,77.04,9.51,14.86,5.79,Medium
33.74,70.76,64.32,888.32,10.11,3.39,6.64,Medium
28.8,52.57,30.83,945.51,10.59,13.32,5.87,Low
31.54,85.87,13.89,2327.28,8.84,10.87,5.63,Medium
17.75,60.27,10.35,1575.34,4.35,13.62,7.96,Medium
24.08,48.81,13.87,90.74,9.37,5.36,6.27,Medium
14.7,90.71,51.28,529.29,5.36,13.23,7.92,Low
18.69,61.94,61.93,804.08,9.96,13.23,7.33,Low
19.22,79.43,50.88,442.79,4.01,15.9,6.07,Low
34.01,68.86,9.65,1343.16,4.02,13.33,7.56,Medium
24.23,57.56,41.58,688.39,9.82,11.52,4.84,Low
35.39,68.93,27.3,1506.56,9.14,10.57,7.88,Medium
19.8,41.89,12.22,1993.29,6.16,8.27,6.45,Medium
30.37,77.91,44.72,184.08,7.6,5.47,5.53,Low
15.66,58.01,12.04,1190.95,5.81,16.85,5.92,Medium
32.69,74.91,24.03,924.56,5.01,3.54,8.02,Medium
40.28,31.83,40.77,1340.38,5.28,5.12,8.12,Low
26.7,81.64,34.9,3.88,6.71,5.84,7.37,Low
30.63,75.93,27.02,1409.01,4.95,8.67,7.06,Low
19.74,53.83,40.63,72.51,5.57,8.71,7.87,Low
38.04,55.89,30.03,14.96,5.72,3.58,7.91,Medium
35.88,76.18,9.5,245.92,8.93,11.01,5.85,High
15.55,62.88,64.98,656.09,6.02,18.07,7.93,Low
32.94,32.86,40.9,2199.61,10.05,7.72,6.0,Low
32.06,64.42,45.74,892.06,7.18,11.16,8.06,Medium
37.13,62.57,53.5,1956.6,9.25,5.82,5.19,Low
28.11,58.34,50.82,1064.95,9.71,7.41,5.76,Low
13.13,93.54,61.57,288.93,4.95,1.82,5.14,Low
30.9,37.92,32.28,1877.11,8.87,0.73,5.76,Low
26.39,54.48,48.77,227.19,5.01,15.6,7.75,Low
40.88,53.51,12.47,849.34,5.47,16.16,5.64,Medium
36.39,36.38,28.77,1122.74,6.3,15.72,5.92,Low
15.51,71.4,39.94,1693.4,4.7,17.17,7.74,Medium
18.45,35.5,61.1,1580.58,6.34,12.5,7.55,Low
23.79,68.51,45.21,1040.32,10.62,11.3,7.37,Medium
25.25,50.88,8.33,265.01,10.03,4.11,7.12,Medium
33.85,46.91,56.01,1802.8,8.09,2.35,4.85,Low
38.24,86.71,55.9,821.79,7.91,14.51,6.01,Medium
17.07,78.91,43.82,1743.55,5.58,13.2,5.07,Low
35.02,37.5,33.08,355.92,5.84,4.08,5.3,Low
36.1,83.83,61.56,339.01,9.99,9.87,6.28,Low
40.64,36.37,58.99,310.75,5.68,1.52,5.36,Low
14.85,48.23,16.29,732.84,10.67,12.83,6.32,Medium
16.97,33.43,10.65,1151.44,10.72,14.47,4.93,Low
33.52,78.25,62.64,1525.16,8.1,5.2,5.25,Low
22.57,47.73,48.39,1774.65,8.12,7.52,5.38,Low
27.28,31.5,45.74,862.86,4.7,12.19,7.91,Low
28.6,31.99,28.21,1914.95,6.45,7.36,6.38,Low
27.08,62.82,47.52,687.92,7.45,8.94,6.62,Low
26.87,73.79,39.25,1709.05,6.03,1.09,4.8,Low
32.92,75.19,30.52,181.33,7.73,4.01,6.59,Low
38.03,80.05,42.92,1088.65,6.47,5.67,5.85,Low
36.42,51.62,26.64,1857.85,10.09,16.82,7.93,Low
40.92,33.66,55.86,1022.48,7.45,2.93,7.07,Low
28.01,49.44,43.91,1459.28,4.0,6.11,6.6,Low
25.07,60.05,61.71,455.38,7.09,12.4,4.94,Medium
12.03,32.05,17.5,1056.01,9.63,10.05,7.81,Medium
20.35,68.13,51.75,1639.54,8.47,19.43,6.39,Low
25.03,62.52,25.17,970.62,7.73,4.57,8.2,Low
33.09,84.01,33.96,2390.78,6.85,17.87,6.49,Low
14.62,59.87,59.74,110.71,5.03,17.65,6.97,Medium
26.05,53.11,58.01,637.69,5.51,5.82,5.93,Low
31.97,90.95,38.85,1130.59,10.25,6.01,7.6,Low
38.55,55.83,58.96,1739.87,8.12,8.49,7.75,Low
41.65,73.84,22.13,1721.66,4.14,2.48,8.08,Medium
32.45,65.83,21.08,2100.43,7.87,14.24,7.84,High
35.37,47.08,34.92,2346.49,10.6,19.24,7.57,Low
21.49,37.57,25.95,898.99,8.64,12.75,5.12,Low
37.7,38.69,36.5,248.63,10.12,2.11,5.3,Low
28.28,28.5,63.62,508.47,7.41,14.92,6.77,Low
12.71,40.07,52.93,84.72,8.68,11.02,6.1,Medium
16.0,58.45,24.47,732.55,7.28,11.6,8.2,Medium
28.36,56.31,35.13,653.58,8.21,19.25,7.97,Medium
19.54,77.49,10.6,1612.14,5.88,7.24,5.04,Low
39.56,32.74,28.94,1042.57,6.26,11.09,5.1,Low
23.47,85.96,9.32,1996.21,7.33,1.43,6.25,Medium
22.63,46.63,49.65,616.97,5.12,6.33,8.19,Low
25.98,32.19,48.87,1849.3,7.69,19.32,6.36,Low
36.65,28.61,10.99,520.36,9.21,2.54,6.47,Medium
13.02,69.86,60.1,2196.9,8.7,6.15,7.64,Low
16.98,86.08,9.49,2432.61,10.81,0.57,4.99,Low
21.25,39.51,24.08,794.55,7.0,2.03,8.05,Medium
37.0,82.35,31.6,1441.33,9.1,0.84,6.14,Low
12.4,83.39,11.34,885.4,4.3,4.02,4.82,Medium
32.06,55.85,27.26,1536.09,9.5,2.08,7.4,Low
23.51,38.61,33.91,1276.71,5.18,10.27,7.78,Low
26.36,72.64,46.92,1174.1,4.82,7.13,8.07,Low
40.64,30.21,38.14,2335.75,8.11,14.16,6.72,Medium
12.37,29.75,12.64,1989.56,6.48,7.84,5.98,Low
28.96,59.3,17.57,1795.89,6.01,12.76,7.75,Low
30.88,61.82,43.36,1371.36,6.36,2.86,5.39,Medium
40.84,85.04,8.21,176.19,10.24,17.31,6.61,High
37.21,31.94,43.44,122.96,5.37,0.81,8.08,Medium
22.38,86.44,18.58,1875.63,10.39,11.26,7.76,Medium
24.47,29.83,54.15,2025.52,6.14,9.61,5.4,Low
12.83,27.24,62.0,2334.96,9.15,19.58,5.03,Low
28.09,35.06,28.83,402.9,5.98,17.71,5.76,Low
14.86,47.7,8.45,1689.06,9.04,6.62,6.15,Low
14.71,47.65,29.94,1097.02,4.03,9.13,6.44,Low
26.86,86.15,37.56,2409.51,10.57,11.26,8.18,Low
15.16,38.49,25.37,1437.96,5.07,14.53,7.74,Medium
41.17,50.61,44.23,1370.31,9.57,6.42,5.84,Medium
21.94,90.18,18.81,618.36,10.46,13.37,7.28,Medium
30.85,77.79,28.22,858.26,7.72,1.45,6.93,Low
13.61,93.58,17.52,1101.92,10.21,16.29,7.0,Medium
41.58,47.44,56.09,754.49,7.97,15.32,5.38,Medium
35.56,67.54,24.5,1324.47,6.92,12.87,6.01,Medium
30.96,46.72,59.54,2163.3,9.04,19.45,7.74,Medium
22.8,37.06,20.73,1821.5,4.12,5.47,5.73,Low
37.1,51.14,41.68,1283.62,4.21,18.52,7.78,Low
34.09,86.63,53.2,632.59,5.79,13.46,4.89,Low
29.32,40.81,52.97,2474.3,10.13,7.39,6.81,Low
30.52,79.6,9.14,1372.52,10.98,7.9,5.04,Medium
35.72,46.53,21.81,2458.89,5.39,18.76,6.38,Medium
35.21,53.43,52.37,1102.16,9.59,2.75,7.66,Low
